customer,st,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,state
OB69329,,F,College,6273.911874,18577.0,86.0,0,Personal Auto,Four-Door Car,412.8,California
GF19726,,M,High School or Below,5866.068903,75952.0,73.0,0,Personal Auto,Two-Door Car,350.4,Oregon
FH39427,,M,Bachelor,8802.188243,96390.0,73.0,0,Corporate Auto,Two-Door Car,316.977588,Nevada
VM69145,,F,College,8722.895091,25680.0,73.0,0,Personal Auto,Two-Door Car,332.40907,California
GN76399,,M,Bachelor,8178.521899,0.0,112.0,0,Personal Auto,Four-Door Car,806.4,Nevada
IV94496,,M,High School or Below,43217.21611,51504.0,220.0,0,Personal Auto,Luxury SUV,2552.343856,Nevada
NM91640,,M,High School or Below,2442.216651,0.0,74.0,3,Personal Auto,Four-Door Car,532.8,Oregon
DS46955,,F,Master,2919.710443,41456.0,73.0,0,Personal Auto,Four-Door Car,257.380112,California
LU82585,,M,High School or Below,6366.225775,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0,Nevada
QX31376,,F,Master,17114.32815,70961.0,85.0,0,Corporate Auto,Four-Door Car,408.0,Oregon
SQ36805,,F,Doctor,2395.57,21986.0,63.0,0,Personal Auto,Two-Door Car,333.696228,Oregon
UY57856,,F,College,2987.949471,0.0,83.0,0,Corporate Auto,Four-Door Car,708.693556,Oregon
OG84541,,F,Master,12780.276,33514.0,105.0,0,Personal Auto,Sports Car,265.215014,Arizona
NT66759,,F,College,3906.669584,60230.0,98.0,0,Personal Auto,Four-Door Car,8.129056,Arizona
PR74307,,M,High School or Below,2594.591182,0.0,70.0,1,Corporate Auto,Four-Door Car,494.196873,California
PW15144,,M,College,5267.848664,40818.0,66.0,0,Personal Auto,Four-Door Car,316.8,Washington
KS89479,,M,College,9095.049868,37937.0,116.0,0,Personal Auto,SUV,556.8,Oregon
QA22158,,F,College,7122.273163,64571.0,89.0,0,Corporate Auto,Four-Door Car,452.115601,Arizona
MK32733,,M,Bachelor,9117.441695,0.0,126.0,0,Corporate Auto,SUV,421.906803,California
WL85494,,M,College,41075.42879,21988.0,209.0,0,Personal Auto,Luxury Car,1003.2,California
RZ79717,,M,High School or Below,3486.699561,0.0,95.0,0,Corporate Auto,Four-Door Car,684.0,Arizona
NS12730,,M,Bachelor,7297.687812,24672.0,93.0,0,Personal Auto,Two-Door Car,669.6,Oregon
YK32760,,M,High School or Below,2502.209885,0.0,74.0,1,Corporate Auto,Four-Door Car,355.2,Oregon
SS77718,,M,Bachelor,9955.490835,0.0,96.0,0,Personal Auto,Four-Door Car,460.8,California
QP62600,,M,Bachelor,7094.158873,72878.0,61.0,2,Corporate Auto,Two-Door Car,45.463345,Oregon
ET47892,,M,College,12280.76661,88340.0,102.0,0,Personal Auto,Two-Door Car,489.6,Oregon
PS78418,,M,Bachelor,5773.90039,52278.0,73.0,0,Personal Auto,Two-Door Car,234.997994,Oregon
SK32629,,F,College,4904.894731,12902.0,139.0,0,Personal Auto,Sports Car,667.2,California
LQ79472,,M,College,3423.822189,99816.0,86.0,0,Corporate Auto,Two-Door Car,172.913031,Arizona
AI58500,,F,College,2689.16845,26554.0,68.0,1,Personal Auto,Two-Door Car,391.687368,Arizona
ME47990,,M,High School or Below,3109.007806,77485.0,77.0,0,Corporate Auto,Four-Door Car,355.909266,California
KU25309,,M,College,22425.25604,22537.0,64.0,1,Corporate Auto,Four-Door Car,307.2,Oregon
RW66792,,F,High School or Below,5705.547071,76522.0,71.0,0,Personal Auto,Four-Door Car,340.8,California
MN32305,,F,College,2063.387895,0.0,64.0,3,Personal Auto,Four-Door Car,602.911057,Oregon
XS98744,,F,Master,5096.673223,22886.0,65.0,0,Special Auto,Four-Door Car,312.0,Oregon
SL19130,,M,High School or Below,4101.935985,0.0,115.0,0,Personal Auto,Two-Door Car,552.0,Oregon
JG66653,,M,High School or Below,2537.929538,25506.0,65.0,0,Personal Auto,Two-Door Car,312.0,Oregon
GQ17441,,M,High School or Below,3651.69247,0.0,110.0,0,Personal Auto,SUV,1265.387328,Nevada
WL67313,,F,College,10014.05568,0.0,98.0,1,Personal Auto,Two-Door Car,705.6,California
LX33054,,M,High School or Below,6758.807188,0.0,191.0,0,Personal Auto,Luxury Car,2042.569089,Oregon
HN97052,,F,College,5205.90965,0.0,72.0,0,Personal Auto,Two-Door Car,345.6,Oregon
EB12732,,F,High School or Below,2847.965582,96357.0,71.0,1,Personal Auto,Four-Door Car,238.245103,Oregon
KA29693,,M,College,11513.35549,16266.0,100.0,0,Special Auto,SUV,1177.323534,California
KE41602,,M,High School or Below,7588.35586,76516.0,95.0,0,Personal Auto,Two-Door Car,661.008979,Arizona
QF17193,,F,College,2389.310128,20484.0,61.0,0,Personal Auto,Four-Door Car,181.218317,Arizona
IQ63581,,F,Master,5066.827444,40215.0,64.0,0,Personal Auto,Four-Door Car,98.480884,California
MR39613,,M,Bachelor,36860.90798,22854.0,122.0,0,Special Auto,Sports Car,878.4,California
RQ22171,,F,High School or Below,3961.58618,0.0,118.0,1,Corporate Auto,SUV,264.642948,California
QV89791,,F,High School or Below,8476.80656,55217.0,107.0,2,Personal Auto,Two-Door Car,696.115596,California
MD15300,,M,College,10110.76997,76276.0,86.0,0,Corporate Auto,Two-Door Car,93.309811,California
OW33876,,F,College,2476.480866,47918.0,62.0,0,Corporate Auto,Two-Door Car,246.256648,Washington
SK12752,,F,Bachelor,4462.997006,0.0,73.0,3,Corporate Auto,Two-Door Car,350.4,California
BW65176,,M,College,3141.252909,43499.0,80.0,0,Personal Auto,Four-Door Car,529.490007,Arizona
XV31269,,M,High School or Below,2496.140812,0.0,72.0,0,Corporate Auto,Two-Door Car,518.4,Oregon
NV94455,,F,College,6861.278936,0.0,71.0,3,Personal Auto,Two-Door Car,476.197355,Arizona
QA32784,,M,Bachelor,4983.178714,21497.0,128.0,0,Personal Auto,Sports Car,614.4,Oregon
UH41125,,M,High School or Below,2227.072755,27972.0,61.0,0,Personal Auto,Four-Door Car,292.8,Arizona
VS28690,,F,Master,9670.181104,20942.0,84.0,0,Personal Auto,Four-Door Car,403.2,Nevada
SD63822,,F,Bachelor,5088.687654,0.0,71.0,0,Corporate Auto,Four-Door Car,511.2,Oregon
QE50648,,F,High School or Below,7095.134789,74298.0,177.0,0,Corporate Auto,Sports Car,161.537767,Washington
EL77795,,F,College,5437.908293,23339.0,138.0,0,Corporate Auto,SUV,666.307195,California
VK98184,,F,College,5033.693296,77031.0,125.0,0,Personal Auto,SUV,600.0,Arizona
BR69566,,M,College,14019.83314,31739.0,71.0,0,Personal Auto,Two-Door Car,469.882367,Oregon
AI16519,,M,High School or Below,4877.61238,0.0,66.0,0,Personal Auto,Two-Door Car,420.39344,Nevada
SN67992,,F,Bachelor,3449.494119,25236.0,89.0,0,Personal Auto,Four-Door Car,427.2,Washington
BE31382,,F,College,3771.617797,0.0,103.0,1,Personal Auto,SUV,685.227276,Oregon
ZP49970,,M,Bachelor,5824.817366,40964.0,74.0,0,Special Auto,Two-Door Car,355.2,Oregon
OA23108,,F,Doctor,4379.92784,40896.0,109.0,0,Personal Auto,Sports Car,319.294289,Oregon
LY90785,,M,Bachelor,5793.157728,95733.0,72.0,0,Corporate Auto,Two-Door Car,475.423848,Oregon
ZR66788,,F,High School or Below,2725.680297,39161.0,71.0,3,Personal Auto,Four-Door Car,340.8,California
BL12371,,M,Master,5790.565333,84551.0,72.0,0,Personal Auto,Four-Door Car,28.92584,Arizona
GB68813,,F,Bachelor,8502.237137,12843.0,111.0,0,Corporate Auto,Four-Door Car,1143.494486,Nevada
IG90926,,F,College,2476.588891,71551.0,62.0,0,Personal Auto,Four-Door Car,297.6,Arizona
CT86614,,M,Bachelor,2426.95904,0.0,71.0,0,Corporate Auto,Four-Door Car,511.2,Arizona
BL13393,,F,High School or Below,5897.986595,77835.0,74.0,1,Personal Auto,Four-Door Car,43.618784,Oregon
TU33850,,F,Bachelor,4617.391775,16764.0,61.0,0,Personal Auto,Four-Door Car,292.8,Washington
IL25109,,M,High School or Below,12521.42105,39007.0,105.0,0,Personal Auto,Two-Door Car,1023.844984,Nevada
OP67672,,F,Master,9079.823377,20290.0,113.0,0,Personal Auto,SUV,766.519022,Washington
NW73460,,F,High School or Below,7777.201669,46182.0,65.0,0,Corporate Auto,Two-Door Car,2.574682,Arizona
LW57693,,F,College,5601.68063,11920.0,74.0,0,Personal Auto,Four-Door Car,355.2,Oregon
JD81426,,M,High School or Below,3459.037949,97162.0,86.0,0,Personal Auto,Four-Door Car,32.715179,Arizona
AM99192,,M,College,9061.951591,42743.0,117.0,1,Personal Auto,SUV,101.288057,Arizona
LQ31287,,F,College,6866.093807,0.0,64.0,0,Personal Auto,Two-Door Car,40.44586,Oregon
ZU25563,,F,College,2659.70565,0.0,87.0,3,Personal Auto,Four-Door Car,420.041981,California
RU75949,,M,College,12332.51669,85789.0,105.0,2,Personal Auto,Sports Car,122.302824,Oregon
DV85764,,M,High School or Below,21172.38983,0.0,82.0,0,Personal Auto,Four-Door Car,588.269018,California
VU33725,,M,High School or Below,3677.907634,31349.0,93.0,0,Corporate Auto,Four-Door Car,446.4,Oregon
SV43220,,M,College,9816.528302,37256.0,62.0,0,Personal Auto,Four-Door Car,128.969729,Oregon
WL61717,,F,Bachelor,4922.165949,0.0,69.0,0,Personal Auto,Four-Door Car,331.2,Arizona
IW17510,,F,High School or Below,7583.962264,0.0,102.0,0,Personal Auto,Sports Car,848.161322,California
ZS35830,,F,College,2685.901421,58166.0,67.0,0,Personal Auto,Four-Door Car,91.914969,Oregon
TY95197,,F,College,4132.58858,0.0,63.0,1,Personal Auto,Four-Door Car,453.6,Washington
PU73501,,M,Bachelor,8622.835375,97361.0,73.0,0,Personal Auto,Four-Door Car,350.4,Arizona
FP65563,,M,High School or Below,15253.26436,51937.0,193.0,0,Personal Auto,Luxury Car,850.389259,Washington
IC44995,,F,College,4277.560211,75921.0,106.0,0,Personal Auto,SUV,609.680428,Oregon
AY55759,,F,High School or Below,20096.89337,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102,California
GO94903,,F,College,4770.550911,12964.0,65.0,0,Personal Auto,Two-Door Car,362.774545,Oregon
TF35512,,F,College,7025.65076,48117.0,88.0,0,Corporate Auto,Four-Door Car,422.4,Oregon
HY43263,,F,Bachelor,8265.379176,0.0,77.0,0,Corporate Auto,Two-Door Car,554.4,California
WP34496,,M,High School or Below,24552.8746,0.0,118.0,1,Personal Auto,SUV,966.541071,Washington
QE73187,,M,High School or Below,4407.97312,66152.0,111.0,0,Corporate Auto,SUV,532.8,Oregon
WL13766,,M,High School or Below,2482.195895,31093.0,64.0,0,Personal Auto,Four-Door Car,274.956819,Arizona
VT44999,,F,High School or Below,3858.867206,0.0,107.0,1,Personal Auto,SUV,513.6,Arizona
RZ14993,,F,High School or Below,11572.10339,0.0,166.0,0,Special Auto,Sports Car,1195.2,California
XI14610,,F,College,3645.464325,19121.0,95.0,0,Personal Auto,Four-Door Car,915.188647,California
VE31268,,M,Bachelor,4362.772279,0.0,65.0,0,Personal Auto,Four-Door Car,468.0,Oregon
ZD13262,,F,High School or Below,10425.98532,68563.0,131.0,1,Personal Auto,SUV,350.097052,Oregon
OJ58066,,M,High School or Below,7025.04419,24726.0,92.0,1,Personal Auto,Four-Door Car,150.693773,Nevada
RK81706,,F,College,7388.733207,0.0,97.0,0,Personal Auto,Four-Door Car,638.371157,Arizona
NI18835,,M,Bachelor,2927.734329,51991.0,73.0,0,Personal Auto,Four-Door Car,124.376921,California
RA87395,,M,Bachelor,8356.181097,0.0,118.0,0,Personal Auto,SUV,153.176419,California
QN13323,,M,High School or Below,8718.056722,89096.0,111.0,0,Personal Auto,SUV,64.98293,Oregon
BC53363,,F,High School or Below,35227.29912,23031.0,148.0,0,Special Auto,SUV,710.4,Oregon
VB26229,,M,Bachelor,8697.882675,29540.0,73.0,0,Personal Auto,Four-Door Car,350.4,Arizona
AD28535,,F,Master,3554.845264,58557.0,88.0,0,Personal Auto,Four-Door Car,55.510526,California
SE50560,,M,College,2818.31302,88816.0,70.0,0,Personal Auto,Two-Door Car,164.282841,Oregon
YL65673,,F,Bachelor,19045.50012,0.0,61.0,0,Personal Auto,Four-Door Car,439.2,California
WK65741,,F,High School or Below,2893.806196,61809.0,72.0,0,Personal Auto,Two-Door Car,328.004855,California
GZ77449,,M,College,14439.80313,58452.0,186.0,0,Corporate Auto,Luxury Car,892.8,California
OF49789,,F,College,5121.838914,57161.0,127.0,0,Personal Auto,Sports Car,609.6,Oregon
YX54093,,M,College,2217.664193,0.0,65.0,0,Personal Auto,Four-Door Car,111.872115,Arizona
TD19026,,F,High School or Below,2861.717418,90083.0,71.0,0,Personal Auto,Two-Door Car,181.689191,California
XT67997,,F,High School or Below,5979.724161,57693.0,76.0,0,Personal Auto,Four-Door Car,547.2,California
WP65749,,M,College,7377.231238,0.0,69.0,0,Personal Auto,Four-Door Car,331.2,Nevada
YT91759,,M,High School or Below,6366.225775,44368.0,80.0,0,Personal Auto,Two-Door Car,384.0,California
YH20696,,M,College,8657.968597,68727.0,72.0,0,Personal Auto,Four-Door Car,171.475838,Oregon
NS14955,,F,Master,11726.18921,40564.0,97.0,0,Personal Auto,Four-Door Car,85.968142,Oregon
UH79028,,M,High School or Below,5780.182197,51066.0,74.0,0,Personal Auto,Four-Door Car,787.993313,Nevada
JM89095,,M,High School or Below,10058.74013,0.0,92.0,0,Personal Auto,Two-Door Car,640.229108,Oregon
NK26146,,F,College,7072.928971,90551.0,61.0,4,Corporate Auto,Four-Door Car,374.527412,Washington
HE99696,,F,College,4787.206586,0.0,67.0,0,Personal Auto,Four-Door Car,321.6,Washington
HH15953,,M,Bachelor,3013.439451,21353.0,80.0,0,Personal Auto,Four-Door Car,576.0,California
ZO30377,,M,High School or Below,3472.369996,0.0,102.0,0,Personal Auto,Four-Door Car,976.112456,California
VZ23007,,F,College,5380.898636,55350.0,67.0,0,Personal Auto,Four-Door Car,321.6,Oregon
DF74270,,M,Bachelor,38230.21008,80321.0,105.0,0,Corporate Auto,SUV,166.972451,Nevada
SE47384,,F,Bachelor,5526.438887,94230.0,137.0,0,Special Auto,SUV,657.6,California
CS84396,,M,Bachelor,4883.117399,53305.0,63.0,0,Corporate Auto,Two-Door Car,302.4,Arizona
OQ20827,,M,College,14203.04178,55593.0,182.0,1,Corporate Auto,Luxury Car,677.63589,California
VU47281,,F,Bachelor,5745.41663,0.0,165.0,0,Personal Auto,Sports Car,1853.202354,Oregon
BN62219,,F,College,9602.07966,0.0,94.0,0,Personal Auto,Two-Door Car,676.8,Arizona
TP39671,,M,Bachelor,3199.75316,0.0,87.0,0,Personal Auto,Four-Door Car,132.492438,Arizona
HX33134,,M,High School or Below,2758.329817,22158.0,74.0,0,Personal Auto,Four-Door Car,355.2,Arizona
UR49989,,F,Bachelor,2725.192659,81605.0,67.0,0,Personal Auto,Two-Door Car,424.219182,Oregon
VU48786,,M,Master,5550.149947,62219.0,69.0,0,Personal Auto,Two-Door Car,243.238784,Washington
QM46642,,M,Bachelor,2619.172388,15587.0,71.0,0,Special Auto,Two-Door Car,136.033828,California
TG60853,,F,Doctor,6265.343299,0.0,84.0,1,Corporate Auto,Four-Door Car,481.025786,Nevada
CV40610,,M,College,12313.16484,0.0,116.0,0,Personal Auto,Two-Door Car,835.2,California
HI98447,,M,High School or Below,10552.42728,28505.0,88.0,0,Personal Auto,Four-Door Car,422.4,Oregon
QD86271,,M,High School or Below,12022.38645,25918.0,104.0,0,Personal Auto,SUV,996.775536,Arizona
ZD75163,,M,High School or Below,9295.41115,0.0,261.0,0,Corporate Auto,Luxury Car,2759.794354,Nevada
LB98130,,M,Bachelor,7440.92353,34137.0,62.0,0,Personal Auto,Two-Door Car,297.6,Oregon
VZ16820,,M,Bachelor,10302.90289,21839.0,137.0,0,Personal Auto,Sports Car,657.6,Washington
YE24562,,M,College,3508.569533,20978.0,98.0,1,Personal Auto,Four-Door Car,1176.2788,California
IH78357,,F,College,5761.317533,83392.0,71.0,0,Personal Auto,Four-Door Car,125.961938,Oregon
TH96263,,F,High School or Below,10280.80787,73661.0,128.0,0,Personal Auto,SUV,404.329477,Nevada
DC31768,,M,Bachelor,4783.917752,49793.0,121.0,0,Personal Auto,SUV,640.835113,Arizona
YO81676,,M,Bachelor,2142.892273,0.0,65.0,0,Corporate Auto,Two-Door Car,686.774939,Oregon
MQ79612,,M,Doctor,8738.299629,91890.0,107.0,0,Personal Auto,SUV,156.617415,California
ZZ77357,,M,High School or Below,4468.2209,0.0,65.0,0,Corporate Auto,Two-Door Car,468.0,Nevada
OE88763,,F,Bachelor,11315.20373,11885.0,101.0,0,Corporate Auto,Four-Door Car,484.8,California
XP39695,,F,Bachelor,21886.19626,43000.0,109.0,0,Personal Auto,SUV,676.808053,Arizona
QC28119,,M,High School or Below,7681.551777,90043.0,63.0,0,Personal Auto,Four-Door Car,203.226649,Oregon
AZ29426,,M,College,16702.69914,0.0,72.0,0,Special Auto,Four-Door Car,345.6,California
RI46607,,F,Bachelor,5015.009472,48567.0,130.0,0,Corporate Auto,SUV,624.0,California
OJ63606,,F,High School or Below,5776.338737,27510.0,159.0,3,Corporate Auto,SUV,871.457982,Arizona
TQ89058,,F,Master,2777.525403,59124.0,70.0,2,Personal Auto,Four-Door Car,173.426207,Nevada
IW78492,,F,College,4127.495254,0.0,119.0,3,Personal Auto,Sports Car,856.8,Arizona
WE88728,,F,High School or Below,6670.850638,56531.0,170.0,3,Corporate Auto,SUV,816.0,Arizona
PJ74689,,F,Bachelor,14741.76092,0.0,139.0,1,Personal Auto,SUV,667.2,Nevada
ZI86917,,M,Bachelor,38320.82017,45277.0,191.0,0,Special Auto,Luxury SUV,916.8,Nevada
IJ71609,,F,Bachelor,2064.697955,0.0,65.0,3,Personal Auto,Four-Door Car,368.828511,Washington
FP17993,,F,Bachelor,5504.139033,0.0,73.0,0,Personal Auto,Four-Door Car,350.4,Arizona
EC28398,,F,Master,5096.673223,22886.0,65.0,0,Corporate Auto,Four-Door Car,312.0,Oregon
ZX85480,,F,High School or Below,7995.441263,66685.0,67.0,2,Personal Auto,Two-Door Car,38.763897,Washington
JP27787,,F,College,5674.136445,65775.0,72.0,0,Personal Auto,Four-Door Car,171.426318,Oregon
NH24429,,M,Doctor,2886.232446,52972.0,74.0,0,Special Auto,Four-Door Car,355.2,Arizona
QU58523,,M,Master,5794.682724,52979.0,72.0,0,Personal Auto,Two-Door Car,345.6,Arizona
EZ39383,,F,Bachelor,10706.66957,55436.0,67.0,0,Personal Auto,Four-Door Car,321.6,Arizona
IR74017,,F,College,5320.614976,32116.0,132.0,0,Personal Auto,SUV,277.351026,Oregon
DH68234,,M,Master,20498.83124,56070.0,74.0,0,Personal Auto,Two-Door Car,87.990528,California
TZ37274,,M,High School or Below,4628.280887,0.0,62.0,0,Personal Auto,Four-Door Car,690.548602,Arizona
QG67362,,F,Bachelor,27287.50099,0.0,116.0,1,Personal Auto,SUV,835.2,California
TN36916,,F,Bachelor,4029.723325,93621.0,100.0,0,Personal Auto,SUV,59.860273,California
FL74984,,M,Bachelor,2744.083863,79192.0,70.0,0,Personal Auto,Two-Door Car,336.0,Oregon
FV15346,,M,College,35444.31404,96853.0,98.0,0,Personal Auto,Two-Door Car,565.504258,Arizona
JV12632,,F,Master,2858.992036,0.0,83.0,4,Corporate Auto,Four-Door Car,355.385287,Washington
TF64196,,F,College,5862.803295,75121.0,73.0,0,Corporate Auto,Two-Door Car,171.226873,California
PC27174,,F,College,4031.539471,0.0,117.0,0,Personal Auto,Four-Door Car,842.4,Oregon
RL28880,,F,Bachelor,7553.225007,69959.0,63.0,0,Personal Auto,Two-Door Car,401.838921,Nevada
FG46631,,F,Bachelor,16699.46158,81400.0,104.0,0,Special Auto,Four-Door Car,499.2,Oregon
PB29715,,M,High School or Below,3233.262049,0.0,98.0,1,Corporate Auto,Two-Door Car,705.6,California
ZV42323,,M,Bachelor,5640.729767,67523.0,72.0,0,Corporate Auto,Two-Door Car,345.237659,California
YS49138,,F,High School or Below,8678.508294,62366.0,108.0,0,Personal Auto,Four-Door Car,51.316527,California
XJ34057,,M,Bachelor,10339.59799,67134.0,131.0,1,Personal Auto,Sports Car,277.448968,California
NJ54277,,F,College,3746.751625,41479.0,94.0,1,Personal Auto,Two-Door Car,19.575683,California
RL64888,,F,College,2571.260863,29697.0,66.0,4,Personal Auto,Four-Door Car,316.8,California
UM28580,,F,High School or Below,4428.031583,58577.0,110.0,0,Personal Auto,SUV,303.872752,Oregon
TO87218,,F,High School or Below,7413.386729,0.0,106.0,0,Personal Auto,Sports Car,508.8,California
YQ79307,,M,Bachelor,4768.955924,51144.0,61.0,1,Personal Auto,Two-Door Car,223.305224,Washington
KZ80383,,F,High School or Below,6035.086336,29587.0,76.0,0,Personal Auto,Four-Door Car,422.024661,Arizona
TS78649,,M,High School or Below,16280.19859,0.0,157.0,0,Personal Auto,Sports Car,753.6,Arizona
QX84389,,M,Master,9024.199159,71499.0,112.0,0,Corporate Auto,Sports Car,537.6,California
WC26700,,F,Bachelor,7495.676658,0.0,106.0,0,Corporate Auto,Four-Door Car,763.2,California
JR26812,,M,College,12520.97907,0.0,126.0,0,Personal Auto,SUV,907.2,Nevada
QD17769,,M,High School or Below,2552.038766,75740.0,64.0,0,Corporate Auto,Two-Door Car,128.516525,Oregon
VA89404,,M,Master,16887.79708,53262.0,62.0,4,Corporate Auto,Four-Door Car,223.72051,California
ZR41880,,F,College,3038.829992,75180.0,77.0,3,Corporate Auto,Four-Door Car,154.907769,Nevada
XK49057,,M,High School or Below,4455.518101,31196.0,62.0,4,Corporate Auto,Two-Door Car,342.796508,California
ZM52280,,M,Bachelor,11972.78231,0.0,186.0,2,Personal Auto,Luxury SUV,1441.843837,Arizona
UX93878,,F,Bachelor,8513.697414,34505.0,106.0,0,Personal Auto,SUV,359.861348,Oregon
WY65854,,F,Bachelor,9085.204991,0.0,82.0,2,Personal Auto,Four-Door Car,146.757086,Oregon
ES97823,,F,Bachelor,24096.23695,0.0,97.0,0,Personal Auto,Four-Door Car,1154.635974,Oregon
CX34236,,M,College,9095.049868,37937.0,116.0,0,Personal Auto,SUV,556.8,Oregon
CQ81839,,F,College,21418.35544,21897.0,139.0,0,Personal Auto,SUV,667.2,Oregon
ES97399,,M,High School or Below,10714.21449,55994.0,92.0,2,Corporate Auto,Four-Door Car,441.6,Nevada
GL44478,,M,High School or Below,9986.661111,24067.0,132.0,0,Corporate Auto,Sports Car,633.6,Oregon
ML79788,,F,College,7908.669486,43630.0,99.0,0,Corporate Auto,Four-Door Car,475.2,Arizona
KZ67768,,M,College,4869.596443,23811.0,130.0,0,Personal Auto,SUV,624.0,Nevada
XU67970,,M,College,2121.647053,0.0,62.0,0,Personal Auto,Two-Door Car,446.4,Washington
IQ40799,,M,Bachelor,6328.180924,0.0,100.0,2,Personal Auto,SUV,648.364172,Washington
BV80674,,F,Bachelor,4340.858797,0.0,124.0,0,Personal Auto,SUV,595.2,Oregon
TH72397,,M,Bachelor,6279.816729,50562.0,79.0,0,Personal Auto,Four-Door Car,545.013504,California
EC13382,,F,Master,11981.98481,21514.0,62.0,0,Corporate Auto,Two-Door Car,257.248789,Oregon
LE30774,,M,College,22235.01011,80355.0,187.0,1,Corporate Auto,Luxury Car,897.6,California
